id,credit_score,isCtry1,isCtry2,isFemale,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
11019,626,1,0,0,27,4,115084.53,2,0,1,26907.43,0
11020,811,0,1,0,30,6,0,2,1,1,180591.32,0
11021,730,0,1,1,32,9,127661.69,1,0,0,60905.51,0
11022,604,1,0,1,47,4,118907.6,1,0,1,47777.15,1
11023,499,1,0,1,44,6,77627.33,2,1,0,108222.68,0
11024,754,0,0,0,40,2,160625.17,1,0,1,3554.63,0
11025,716,0,0,1,29,8,0,2,0,0,78616.92,0
11026,636,0,1,1,20,10,124266.86,1,0,0,100566.81,0
11027,470,0,1,1,25,8,127974.06,2,1,1,183259.35,0
11028,444,0,1,0,43,3,0,2,1,1,159131.21,0
11029,809,0,0,1,48,2,0,1,1,0,160976.85,1
11030,850,1,0,1,30,3,104911.35,2,1,1,42933.26,0
11031,637,0,1,0,27,1,0,2,1,0,91291.2,0
11032,512,0,1,0,43,1,0,2,1,1,52471.36,0
11033,774,0,0,1,43,1,110646.54,1,0,0,108804.28,0
11034,641,0,1,0,57,5,0,2,1,1,122449.18,0
11035,586,1,0,0,42,6,126704.49,2,1,0,41682.3,0
11036,611,0,1,0,30,9,0,2,1,1,148887.69,0
11037,660,0,0,0,31,1,84560.04,1,1,1,137784.25,0
11038,532,0,1,0,43,9,0,2,0,0,190573.91,1
11039,557,1,0,1,38,2,129893.56,1,0,0,102076.03,0
11040,730,0,0,0,25,5,167385.81,1,1,1,56307.51,0
11041,535,0,1,1,27,6,0,2,0,1,49775.58,0
11042,773,1,0,1,36,4,105858.71,1,0,1,4395.45,0
11043,510,1,0,1,44,4,123070.89,1,1,0,28461.29,1
11044,539,0,1,0,39,1,0,1,1,1,28184.7,0
11045,690,0,0,1,48,2,0,2,1,1,3149.1,0
11046,821,0,1,1,40,1,0,2,1,0,194273.12,0
11047,687,1,0,0,35,1,125141.24,2,1,1,148537.07,0
11048,557,0,1,1,46,4,96173.17,2,1,1,116378.31,0
11049,532,0,0,1,37,5,0,2,0,1,6761.84,0
11050,540,0,0,0,39,2,0,2,1,0,81995.92,0
11051,705,0,1,1,55,8,0,2,1,1,14392.68,0
11052,542,1,0,1,35,9,127543.11,2,1,0,468.94,1
11053,706,0,1,0,38,1,0,2,1,0,122379.54,0
11054,765,0,1,1,56,1,0,1,1,0,13228.93,1
11055,529,0,1,0,67,8,103101.56,2,1,1,154002.02,1
11056,714,0,1,0,54,7,126113.28,1,1,0,112777.38,0
11057,582,0,1,0,41,1,40488.76,1,1,0,128528.83,0
11058,609,1,0,1,40,10,137389.77,2,1,0,170122.22,0
11059,518,0,1,1,28,9,85146.36,1,0,0,2803.89,0
11060,791,1,0,0,35,5,129828.58,1,1,1,181918.26,1
11061,747,0,1,0,42,4,80214.36,1,1,0,115241.96,1
11062,565,0,1,1,40,2,0,2,1,1,129956.13,0
11063,735,0,1,0,34,1,141796.43,1,1,0,45858.49,0
11064,697,0,1,1,49,7,195238.29,4,0,1,131083.56,1
11065,813,1,0,0,27,6,111348.15,1,1,0,46422.46,0
11066,772,0,1,0,43,6,0,2,1,1,57675.88,0
11067,606,0,1,1,71,8,0,2,1,1,169741.96,0
11068,667,1,0,1,42,10,64404.26,2,0,0,26022.37,0
11069,637,1,0,0,40,9,154309.67,1,1,1,125334.16,1
11070,542,0,1,0,67,10,129431.36,1,0,1,21343.74,0
11071,762,0,0,1,43,5,134204.67,1,1,1,139971.01,0
11072,698,0,1,1,39,4,0,2,0,1,47455.82,0
11073,850,0,1,1,32,8,0,2,1,1,55593.8,0
11074,621,0,1,1,50,5,0,2,1,0,191756.54,1
11075,671,1,0,1,48,9,116711.06,2,0,0,76373.38,0
11076,775,0,1,0,31,9,0,2,1,0,169278.51,0
11077,504,0,0,0,34,0,54980.81,1,1,1,136909.88,0
11078,751,0,0,1,37,3,99773.85,2,1,0,54865.92,0
11079,691,1,0,0,30,7,101231.77,2,0,0,156529.44,0
11080,841,1,0,0,32,2,117070.21,1,1,0,113482.2,0
11081,709,1,0,0,23,8,73314.04,2,1,0,63446.47,0
11082,673,0,1,0,37,2,0,1,1,1,13624.02,0
11083,541,0,1,0,37,9,212314.03,1,0,1,148814.54,0
11084,661,0,1,1,31,3,136067.82,2,1,0,65567.91,0
11085,784,0,0,1,42,2,109052.04,2,1,0,6409.55,0
11086,742,0,1,1,35,2,79126.17,1,1,1,126997.53,0
11087,850,0,0,1,55,7,0,1,0,0,171762.87,1
11088,443,0,1,1,35,9,108308,1,1,0,129031.19,1
11089,778,1,0,1,48,3,102290.56,2,1,0,182691.31,0
11090,529,0,1,0,39,6,102025.08,2,1,0,12351.01,0
11091,678,1,0,1,37,2,113383.07,1,1,1,135123.96,0
11092,516,0,0,1,65,9,102541.1,1,1,0,181490.42,0
11093,469,0,0,0,35,5,0,2,1,0,186490.37,0
11094,786,0,0,0,40,6,0,2,0,0,41248.8,0
11095,703,0,1,1,41,6,109941.51,1,1,0,116267.28,0
11096,579,1,0,0,41,0,141749.68,1,0,1,9201.53,0
11097,565,0,1,0,38,5,0,2,0,1,80630.32,0
11098,443,0,1,0,44,2,0,1,1,0,159165.7,0
11099,589,0,1,0,37,7,85146.48,2,1,0,86490.09,1
11100,691,0,1,1,44,6,134066.1,2,1,1,197572.41,0
11101,711,0,1,1,28,8,0,2,0,0,105159.89,0
11102,775,0,0,0,27,4,0,1,1,1,40807.26,0
11103,621,0,1,0,35,7,87619.29,1,1,0,143.34,0
11104,350,0,1,0,51,10,0,1,1,1,125823.79,1
11105,668,0,0,1,30,8,0,2,1,0,138465.7,0
11106,633,0,0,0,27,3,0,2,1,0,44008.91,0
11107,697,1,0,0,43,8,103409.16,1,1,0,66893.28,1
11108,734,1,0,1,30,7,123040.38,1,1,1,76503.06,0
11109,434,0,1,0,41,4,108128.52,1,0,1,56784.11,0
11110,646,1,0,0,48,8,169023.33,2,1,1,175657.55,0
11111,764,0,1,0,30,5,0,2,0,1,105155.66,0
11112,727,0,0,1,41,10,0,2,0,1,47468.56,0
11113,724,0,1,1,29,6,0,2,0,1,64729.51,0
11114,749,0,0,0,42,9,222267.63,1,0,0,101108.85,1
11115,706,1,0,1,47,10,144090.42,1,1,0,140938.95,1
11116,728,0,1,0,30,10,114835.43,1,0,1,37662.49,0
11117,636,0,1,0,44,2,0,2,0,0,86414.41,0
11118,634,0,1,0,34,3,145030.92,1,1,1,41820.65,0
11119,627,0,1,0,43,8,71240.3,1,0,1,127734.16,0
11120,518,0,1,0,59,5,138772.15,1,0,1,123872,0
11121,687,0,0,1,29,7,93617.07,1,0,1,113050.92,0
11122,622,0,0,1,23,8,0,2,1,1,131389.39,0
11123,693,0,0,1,45,4,0,2,1,1,26589.56,0
11124,450,0,0,0,25,9,74237.2,2,0,1,195463.35,0
11125,664,1,0,1,49,5,127421.78,2,1,0,108876.75,1
11126,663,0,0,1,28,8,61274.7,2,1,0,136054.45,0
11127,660,0,1,0,34,8,106486.66,2,0,1,182262.66,0
11128,579,0,1,1,29,10,73194.52,2,1,1,129209.09,0
11129,655,1,0,1,44,6,146498.76,1,1,0,64853.51,1
11130,683,0,1,0,47,1,0,2,1,0,148989.15,0
11131,655,0,1,1,32,2,0,1,1,1,71047.51,0
11132,575,0,0,1,30,8,0,2,1,0,185341.63,0
11133,574,0,0,0,30,5,120355,1,1,0,137793.35,0
11134,795,0,1,0,32,2,117265.21,1,1,1,198317.23,0
11135,776,0,1,1,43,4,0,2,0,1,162137.5,0
11136,707,0,0,1,52,7,0,1,1,0,109688.82,1
11137,705,1,0,1,37,3,109974.22,1,1,1,36320.87,1
11138,678,1,0,1,44,2,98009.13,2,0,1,31384.86,0
11139,663,0,1,0,34,10,0,1,1,1,114083.73,0
11140,748,0,1,0,66,8,0,1,1,1,163331.65,0
11141,677,0,0,1,34,10,171671.9,1,1,1,50777.77,0
11142,634,0,0,0,63,10,0,2,1,0,30772.86,1
11143,350,0,1,1,60,3,0,1,0,0,113796.15,1
11144,727,0,1,0,61,0,128213.96,2,1,1,188729.08,1
11145,773,1,0,0,51,8,116197.65,2,1,1,86701.4,0
11146,675,0,1,0,39,1,0,2,1,0,153129.22,0
11147,649,0,0,1,36,6,86607.39,1,0,0,19825.09,0
11148,552,0,1,0,29,10,0,2,1,0,12186.83,0
11149,761,1,0,0,62,5,98854.34,1,0,0,86920.97,1
11150,622,0,1,0,31,7,0,1,1,0,35408.77,0
11151,615,0,1,0,59,8,0,2,1,1,165576.55,0
11152,681,1,0,0,31,4,97338.19,2,0,0,48226.76,0
11153,768,0,1,0,30,6,0,2,1,1,199454.37,0
11154,617,0,0,0,34,9,0,2,1,0,118749.58,0
11155,452,0,1,1,33,6,131698.57,2,1,0,151623.91,0
11156,807,1,0,0,37,10,130110.45,2,0,1,172097.95,0
11157,567,0,0,0,44,9,0,2,1,0,87677.15,0
11158,603,0,0,0,24,1,165149.13,2,1,0,21858.28,0
11159,617,0,0,1,37,9,101707.8,1,1,0,123866.28,0
11160,701,0,1,1,34,3,105588.66,1,0,1,74694.41,0
11161,820,1,0,0,39,9,111336.89,1,1,0,16770.31,1
11162,438,0,1,0,60,7,78391.17,1,0,1,49424.6,0
11163,600,0,0,1,27,6,0,2,1,1,172031.22,0
11164,782,0,1,0,34,9,0,1,1,0,183021.06,1
11165,638,1,0,1,41,9,144326.09,1,1,0,73979.85,1
11166,850,1,0,0,27,1,101278.25,2,1,1,26265.18,0
11167,741,1,0,1,19,8,108711.57,2,1,0,24857.25,0
11168,689,0,0,0,73,1,108555.07,1,0,1,167969.15,0
11169,743,1,0,1,35,1,146781.24,1,1,0,189307.7,0
11170,493,0,1,1,36,2,0,2,0,1,99770.3,0
11171,416,0,0,0,35,8,0,1,0,0,119712.78,0
11172,725,0,1,1,25,9,0,2,1,1,168607.74,0
11173,497,0,1,0,34,2,0,2,1,1,83087.13,0
11174,537,1,0,0,66,8,103291.25,2,1,1,130664.79,0
11175,706,0,0,1,29,1,209490.21,1,1,1,133267.69,1
11176,651,0,0,0,38,2,0,3,1,0,67029.82,1
11177,720,0,1,0,33,2,0,2,0,1,141031.08,0
11178,797,0,1,0,45,8,0,1,0,0,125110.02,0
11179,543,0,0,0,23,5,0,2,1,0,117832.39,0
11180,454,0,1,0,34,4,0,2,1,0,198817.72,0
11181,691,0,1,0,37,9,149405.18,1,1,1,146411.6,0
11182,510,0,1,1,52,6,191665.21,1,1,1,131312.56,1
11183,792,0,0,1,40,7,0,1,1,0,141652.2,0
11184,721,0,1,0,41,6,135071.12,1,1,1,64477.25,0
11185,765,0,1,0,41,2,0,2,0,1,191215.61,0
11186,850,0,0,0,39,8,0,2,1,1,37090.44,0
11187,681,1,0,0,38,6,181804.34,2,1,1,57517.71,0
11188,586,0,1,1,60,3,47020.65,2,0,1,63241.21,1
11189,753,0,1,1,36,7,128518.98,1,1,1,44567.83,1
11190,593,1,0,1,38,5,142658.04,2,0,1,135337.11,0
11191,674,0,1,1,21,9,120150.39,2,1,1,33964.03,0
11192,610,0,1,1,35,7,81905.95,1,1,1,61623.19,0
11193,652,0,1,0,26,3,137998.2,2,0,1,168989.77,0
11194,850,1,0,1,26,8,123126.29,1,1,0,74425.41,0
11195,740,0,1,1,51,4,0,2,1,1,178929.84,0
11196,637,1,0,0,43,1,135645.29,2,0,1,101382.86,1
11197,685,0,0,0,31,7,122449.31,2,1,1,180769.55,0
11198,558,0,0,0,40,4,161766.87,1,0,0,92378.54,0
11199,677,0,1,1,37,3,0,2,1,1,38252.25,0
11200,592,1,0,0,36,10,123187.51,1,0,1,146111.35,0
11201,652,1,0,0,36,9,150956.71,1,0,0,72350.17,0
11202,662,0,0,1,42,6,105021.28,1,1,0,48242.38,0
11203,543,0,1,0,64,4,0,2,1,1,148305.82,0
11204,675,0,0,1,50,1,133204.91,1,0,1,8270.06,0
11205,643,0,0,1,35,6,0,2,1,1,41549.64,0
11206,611,1,0,1,49,9,115488.52,2,1,1,138656.81,1
11207,412,0,1,0,29,5,0,2,0,0,12510.53,0
11208,638,0,0,0,41,7,0,2,1,0,43889.41,0
11209,824,0,0,1,38,3,0,2,1,0,192800.25,0
11210,683,0,1,1,40,1,0,2,0,0,75762,0
11211,562,1,0,1,39,6,130565.02,1,1,0,9854.72,1
11212,599,0,1,1,41,2,91328.71,1,1,0,115724.78,0
11213,753,0,1,0,35,4,0,2,1,1,106303.4,0
11214,594,0,1,0,50,7,81310.34,1,1,1,183868.01,0
11215,657,0,1,0,34,3,107136.6,1,1,0,153895.46,0
11216,716,0,0,0,34,9,0,1,1,1,66695.71,0
11217,850,0,1,0,43,7,0,2,1,1,173851.11,0
11218,664,0,1,0,46,2,0,1,1,1,177423.02,1
11219,558,0,1,0,33,0,108477.49,1,1,1,109096.71,1
11220,606,1,0,0,40,1,144757.97,2,1,1,166656.18,0
11221,776,0,0,0,33,2,0,2,1,1,176921,0
11222,557,0,0,0,36,1,113110.26,1,1,0,98413.1,0
11223,614,0,1,1,27,9,106414.57,2,0,0,77500.81,0
11224,620,0,0,0,42,4,106920.91,1,0,1,119747.08,0
11225,695,0,0,0,35,7,0,2,1,0,160387.98,0
11226,729,1,0,1,39,1,131513.26,1,1,1,193715,0
11227,571,0,1,1,53,2,0,2,1,0,28045.77,0
11228,457,0,1,0,40,10,134320.23,2,1,0,150757.35,0
11229,559,0,1,1,29,3,79715.36,1,1,0,82252.28,0
11230,664,0,1,1,38,4,74306.19,2,1,0,154395.56,0
11231,500,0,0,1,50,5,0,4,1,1,83866.35,1
11232,782,1,0,0,42,7,126428.38,1,1,0,39830.1,0
11233,708,0,0,0,38,8,99640.89,1,1,0,12429.22,0
11234,681,0,1,0,43,3,66338.68,1,1,1,18772.5,1
11235,674,0,0,1,39,6,0,2,1,1,9574.83,0
11236,697,0,0,0,43,10,128226.37,1,0,0,188486.94,0
11237,774,0,1,1,26,5,0,2,1,1,64716.08,0
11238,624,0,1,0,36,6,0,2,0,0,84749.96,0
11239,747,0,0,0,37,1,0,2,0,1,180551.76,0
11240,715,0,1,1,32,10,0,2,1,0,60907.49,0
11241,808,0,1,0,24,4,122168.65,1,1,0,174107.04,0
11242,678,0,1,1,43,7,178074.33,1,0,0,110405.9,0
11243,813,1,0,0,59,2,135078.41,1,1,0,187636.06,1
11244,687,0,0,0,38,8,69434.4,2,1,1,66580.13,1
11245,832,0,1,1,29,5,0,2,1,0,178779.52,0
11246,668,0,1,0,72,2,0,2,1,1,70783.61,0
11247,526,1,0,0,34,3,122726.56,1,1,1,46772.36,0
11248,457,0,1,1,38,7,164496.99,1,1,1,163327.27,0
11249,649,0,0,1,38,8,0,1,1,0,103760.53,0
11250,669,0,1,1,41,0,150219.41,2,0,0,107839.03,0
11251,668,0,1,0,42,8,187534.79,1,1,1,32900.41,1
11252,466,0,1,1,30,3,0,1,1,0,193984.6,0
11253,685,0,1,0,30,2,0,2,1,1,140889.32,0
11254,610,0,1,0,34,0,103108.17,1,0,0,125646.82,0
11255,582,1,0,1,50,6,96486.57,2,1,1,20344.02,0
11256,702,1,0,0,36,9,90560.48,2,1,0,174268.87,0
11257,556,0,0,0,46,3,131764.96,1,1,1,108500.66,1
11258,812,0,0,1,24,1,92476.88,1,0,0,83247.14,0
11259,645,1,0,0,47,9,152076.93,1,1,0,121840.2,1
11260,809,0,1,0,43,2,0,2,1,1,132908.07,0
11261,560,0,1,0,49,4,0,1,1,1,100075.1,1
11262,744,0,1,0,29,1,43504.42,1,1,1,119327.75,0
11263,731,0,0,1,39,2,0,2,1,0,136737.13,0
11264,471,0,0,1,28,5,0,2,1,1,22356.97,0
11265,686,1,0,1,38,2,93569.86,3,0,0,10137.34,1
11266,668,0,0,0,45,4,102486.21,2,1,1,158379.25,0
11267,575,0,1,0,36,1,0,1,0,1,94570.56,0
11268,435,1,0,0,37,8,114346.3,1,0,1,980.93,1
11269,743,0,1,0,23,3,110203.77,1,1,0,95583.45,0
11270,580,0,1,1,39,9,128362.59,1,1,0,86044.98,0
11271,599,1,0,1,49,10,143888.22,2,1,1,166236.38,1
11272,534,0,0,0,34,5,170600.78,1,0,1,5240.53,0
11273,680,0,1,1,32,5,0,1,1,1,150684.23,0
11274,631,0,0,1,46,10,0,2,1,1,129508.96,0
11275,485,0,1,1,39,2,75339.64,1,1,1,70665.16,0
11276,699,0,1,1,40,8,122038.34,1,1,0,102085.35,0
11277,712,0,1,0,34,1,0,2,1,1,195052.12,0
11278,603,0,1,0,51,8,186825.57,1,1,0,93739.71,1
11279,850,0,1,0,40,6,124788.18,1,1,0,65612.12,0
11280,584,0,1,1,41,3,0,2,1,1,160095.48,0
11281,604,0,1,1,71,2,0,2,1,1,49506.82,0
11282,586,0,1,0,51,2,138553.57,1,1,1,92406.22,0
11283,467,0,0,0,39,5,0,2,1,1,7415.96,0
11284,520,0,1,0,35,9,105387.89,1,1,1,25059.06,0
11285,683,0,0,0,40,4,95053.1,1,1,1,116816.54,1
11286,557,0,1,0,36,3,0,1,0,1,144078.02,0
11287,613,0,0,1,32,0,0,2,0,1,126675.62,0
11288,786,0,1,0,34,3,137361.96,1,0,0,183682.09,0
11289,593,0,0,0,32,10,158537.42,1,1,0,166850.57,0
11290,670,0,0,1,29,9,0,2,1,0,27359.19,0
11291,657,1,0,1,48,5,143595.87,1,0,0,101314.65,1
11292,718,1,0,0,32,9,169947.41,2,1,1,27979.16,0
11293,623,0,1,1,24,7,148167.83,2,1,1,109470.34,0
11294,496,0,1,0,31,5,0,2,1,0,93713.13,0
11295,429,0,1,1,39,6,48023.83,1,1,0,74870.99,0
11296,606,0,1,0,36,1,155655.46,1,1,1,192387.51,1
11297,499,0,1,1,46,6,0,2,1,0,73457.55,0
11298,642,0,1,0,62,7,0,2,1,1,61120.75,0
11299,641,0,1,1,52,4,0,1,1,0,90964.54,1
11300,673,0,1,0,32,8,121240.76,1,1,0,116969.73,0
11301,570,0,1,1,36,3,0,2,1,0,92118.75,0
11302,472,0,1,1,37,1,0,2,1,1,48357.9,0
11303,550,1,0,0,35,9,129847.75,2,1,0,197325.4,0
11304,625,1,0,1,55,8,118772.71,4,0,0,135853.62,1
11305,516,0,1,0,46,2,0,2,1,1,169122.54,0
11306,682,1,0,0,32,2,105163.88,2,1,1,164170.46,0
11307,620,0,1,0,28,8,0,2,1,1,199909.32,0
11308,626,0,1,1,39,0,0,2,1,1,83295.09,0
11309,623,0,1,1,29,1,0,2,0,0,39382.06,0
11310,569,0,1,1,35,4,93934.63,1,1,0,184748.23,0
11311,724,0,1,1,69,5,117866.92,1,1,1,62280.91,0
11312,678,0,1,1,55,5,0,1,0,1,196794.11,1
11313,713,0,0,1,26,4,122857.46,2,1,0,144682.17,1
11314,631,0,1,0,32,10,0,2,0,1,196342.66,0
11315,846,0,1,1,37,6,127103.97,1,1,1,41516.44,0
11316,660,0,1,1,43,1,0,1,0,1,112026.1,1
11317,567,0,1,0,54,9,96402.96,1,0,0,52035.29,1
11318,731,0,1,0,31,1,132512.26,1,1,1,185466.85,0
11319,693,0,0,0,47,8,107604.66,1,1,1,80149.27,0
11320,772,0,1,0,34,9,0,2,1,0,170980.86,0
11321,657,0,1,0,38,7,0,2,1,0,185827.74,0
11322,774,1,0,0,34,4,120875.23,2,0,1,113407.26,0
11323,667,0,1,1,37,9,71786.9,2,1,1,67734.79,0
11324,516,0,1,1,37,8,113143.12,1,0,0,3363.36,0
11325,551,0,0,0,49,1,150777.72,2,1,1,135757.27,0
11326,542,0,0,0,35,2,174894.53,1,1,1,22314.55,0
11327,623,0,1,0,28,7,0,1,0,0,129526.57,0
11328,701,0,1,1,43,2,160416.56,1,0,1,37266.43,0
11329,583,0,1,0,48,3,91246.53,1,1,0,60017.46,1
11330,731,0,0,0,46,10,0,2,1,0,153015.42,0
11331,461,0,1,1,35,5,0,1,1,1,54209.02,0
11332,702,1,0,1,23,7,98775.23,1,1,0,114603.96,0
11333,565,1,0,1,47,10,139756.12,1,1,0,165849.49,1
11334,711,0,0,0,42,3,177626.77,3,0,1,16392.72,1
11335,664,0,1,0,54,8,0,1,1,1,162719.69,1
11336,518,0,0,0,50,4,0,1,0,0,107112.25,1
11337,728,0,0,0,42,8,0,2,0,1,41823.22,0
11338,585,1,0,0,37,6,152496.82,1,1,1,99907.29,0
11339,573,0,1,0,52,8,0,2,0,1,178229.04,0
11340,568,1,0,0,26,1,112930.28,2,1,0,22095.73,0
11341,602,1,0,1,26,8,113674.2,1,1,0,197861.16,1
11342,603,0,1,0,44,9,0,1,1,0,138328.24,0
11343,687,0,1,0,38,0,144450.58,1,0,1,137276.83,0
11344,741,0,1,0,52,1,171236.3,2,0,0,21834.4,1
11345,469,0,0,0,37,9,96776.49,1,1,1,119890.86,0
11346,477,1,0,1,58,8,145984.92,1,1,1,24564.7,0
11347,737,1,0,0,43,8,96353.8,1,0,0,10209.8,0
11348,835,0,1,0,25,7,0,2,1,1,83449.65,0
11349,717,1,0,1,33,0,115777.23,1,1,1,81508.1,0
11350,562,0,1,1,51,7,122822,2,0,0,32626.21,0
11351,758,0,0,0,61,2,0,2,1,1,43982.41,0
11352,408,0,1,0,40,3,0,2,0,0,124874.23,0
11353,650,0,0,1,32,4,79450.09,1,1,1,118324.75,0
11354,582,1,0,0,33,2,122394,1,1,1,22113.93,0
11355,706,0,0,1,43,1,0,2,1,0,31962.77,0
11356,567,1,0,0,41,0,134378.89,1,1,1,105746.94,0
11357,720,0,1,0,29,2,0,2,1,0,39925.52,0
11358,631,0,0,1,31,2,88161.85,2,1,0,127630.88,0
11359,623,0,0,0,41,2,142412.13,1,1,0,28778.98,0
11360,514,0,1,0,35,3,121030.9,1,1,0,10008.68,0
11361,650,1,0,1,35,3,165982.43,2,1,1,24482.16,0
11362,673,0,0,1,35,6,0,2,1,0,98618.79,0
11363,504,0,1,1,32,8,206663.75,1,0,0,16281.94,0
11364,723,1,0,0,37,3,94661.53,2,1,0,121239.65,0
11365,645,0,1,0,25,0,174400.36,1,1,0,42669.37,0
11366,664,0,0,0,41,7,123428.69,1,1,1,164924.11,0
11367,760,0,0,0,43,6,175735.5,1,1,1,157337.29,0
11368,766,0,0,0,36,5,78381.13,1,0,1,153831.6,0
11369,634,0,1,0,37,5,115345.86,2,0,0,168781.8,0
11370,640,1,0,1,31,10,118613.34,1,1,0,168469.65,0
11371,784,1,0,0,28,2,109960.06,2,1,1,170829.87,0
11372,547,1,0,1,42,1,142703.4,1,1,0,86207.49,1
11373,608,1,0,1,40,8,121729.42,1,0,0,61164.45,0
11374,547,0,1,1,35,4,0,1,1,1,133287.73,0
11375,612,0,1,1,43,4,139496.35,2,1,1,77128.23,0
11376,573,0,0,0,28,8,0,2,0,0,77660.03,0
11377,615,0,0,0,32,5,138521.83,1,1,1,56897.1,0
11378,710,0,1,1,33,2,0,2,1,0,72945.32,0
11379,674,1,0,1,38,10,83727.68,1,1,0,45418.12,0
11380,702,0,0,1,38,9,0,2,1,1,158527.45,0
11381,616,0,1,0,37,9,0,1,1,0,111312.96,0
11382,688,0,0,0,32,6,124179.3,1,1,1,138759.15,0
11383,605,0,1,0,36,7,128829.25,1,1,0,190588.59,0
11384,676,0,1,0,33,6,171490.78,1,0,0,79099.64,0
11385,708,0,0,0,33,3,0,2,1,0,138613.21,0
11386,745,0,0,1,38,7,0,2,1,1,194230.82,0
11387,661,0,0,0,20,8,0,1,1,0,110252.53,0
11388,726,0,1,0,31,9,0,2,1,1,106117.3,0
11389,475,0,1,0,40,7,160818.08,1,0,1,169642.13,1
11390,751,1,0,0,54,9,156367.6,2,0,1,116179.92,0
11391,645,1,0,1,59,8,121669.93,2,0,0,91.75,1
11392,775,0,1,0,42,6,133970.22,2,0,1,187839.9,0
11393,540,0,1,0,41,3,0,2,1,0,121098.65,0
11394,591,0,1,1,34,3,96127.27,1,0,0,30972.06,0
11395,596,0,0,0,60,7,121907.97,1,0,1,30314.04,0
11396,573,0,0,0,41,5,0,2,0,1,14479.29,0
11397,577,0,0,0,31,6,0,1,1,1,196395.25,0
11398,830,1,0,1,40,8,77701.64,1,0,1,19512.38,0
11399,663,0,1,0,67,9,0,3,1,1,72318.77,0
11400,421,0,1,0,34,2,0,2,1,1,96615.23,0
11401,718,0,0,0,34,5,113922.44,2,1,0,30772.22,0
11402,655,1,0,1,61,2,183997.7,2,1,1,161217.18,0
11403,712,0,1,0,23,2,0,2,0,1,66795.78,0
11404,663,0,1,0,28,4,0,2,1,1,123969.64,0
11405,640,0,1,1,47,6,89799.46,2,0,1,13783.77,1
11406,577,0,0,0,29,2,0,1,1,1,168924.41,0
11407,546,0,0,1,36,7,85660.96,1,0,0,134778.01,0
11408,802,1,0,0,37,9,115569.21,1,0,1,119782.89,0
11409,590,0,1,1,45,2,81828.22,1,1,0,52167.97,0
11410,594,1,0,0,18,1,132694.73,1,1,0,167689.56,0
11411,577,0,0,0,51,2,108867,1,0,0,140800.66,1
11412,541,0,1,0,39,7,0,2,1,0,19823.02,0
11413,781,0,1,1,27,5,0,2,0,0,72969.9,0
11414,806,1,0,0,34,2,96152.68,2,1,0,143711.02,0
11415,723,1,0,1,49,0,153855.52,1,1,1,180862.26,1
11416,535,0,1,0,45,2,0,2,1,0,125658.28,0
11417,768,0,1,1,36,3,141334.95,1,0,1,125870.5,0
11418,653,1,0,0,41,1,104584.11,1,1,0,15126.32,1
11419,803,1,0,1,50,8,98173.02,1,0,0,22457.25,1
11420,545,0,0,1,44,1,0,2,1,1,82614.89,0
11421,581,1,0,1,38,3,135157.05,1,1,1,32919.42,0
11422,513,1,0,1,49,5,171601.27,1,1,0,126223.84,0
11423,731,0,1,0,29,5,179539.2,1,0,0,112010.02,0
11424,727,1,0,0,39,5,80615.46,2,0,0,180962.32,0
11425,560,0,0,0,47,1,0,1,0,0,128882.66,1
11426,766,1,0,0,27,5,126285.73,1,1,0,177614.17,1
11427,630,1,0,1,23,4,137964.51,1,0,1,174570.55,0
11428,652,1,0,0,41,9,159434.03,1,1,0,178373.93,0
11429,729,1,0,0,40,5,113574.61,2,1,0,103396.08,0
11430,629,0,1,1,33,6,0,2,1,1,59129.72,0
11431,667,1,0,0,33,9,124573.33,2,0,0,683.37,0
11432,671,1,0,1,31,6,105864.6,2,1,0,145567.34,0
11433,768,1,0,1,47,5,104552.61,1,1,0,48137.08,1
11434,732,0,1,1,35,3,0,2,1,0,90876.95,0
11435,546,0,1,1,30,5,0,2,0,1,198543.09,0
11436,630,0,1,0,55,2,0,1,1,1,106202.07,1
11437,765,1,0,1,46,8,119492.88,2,0,1,166896.01,1
11438,704,0,1,1,33,0,130499.09,2,1,1,74804.36,0
11439,470,0,0,1,48,6,140576.11,1,1,1,116971.05,0
11440,688,1,0,1,34,9,91025.58,2,0,1,163783,0
11441,685,0,1,1,33,1,0,3,0,1,70221.13,1
11442,567,0,1,1,38,1,125877.65,2,1,1,107841.77,0
11443,720,0,0,0,64,3,45752.78,2,1,0,79623.28,1
11444,609,0,1,0,39,3,121778.71,1,1,1,138399.67,0
11445,521,1,0,1,49,2,127948.57,1,1,1,182765.14,0
11446,556,0,1,1,30,7,0,2,1,1,186648.19,0
11447,662,1,0,0,30,5,115286.68,2,1,1,149587.92,0
11448,704,1,0,0,41,9,62078.21,2,1,0,129050.67,0
11449,750,0,1,1,38,1,0,2,1,0,47764.99,0
11450,619,0,0,1,32,4,175406.13,2,1,1,172792.43,1
11451,468,0,0,0,26,1,131643.25,1,1,0,64436.16,0
11452,435,1,0,0,44,3,151739.65,1,1,0,167461.5,0
11453,529,0,1,0,43,6,93616.35,2,0,0,98348.66,0
11454,702,1,0,1,60,5,138597.54,2,1,1,41536.59,1
11455,608,0,1,1,41,5,0,2,1,1,72462.25,0
11456,576,0,1,0,40,9,0,2,1,0,112465.19,1
